taxon,taxon1,taxon2,genus,tribe,subfamily,family,order,class,agg.ssp,rand.type,poly.ins
Costus_atlanticus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_tonkinensis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_quasiappendiculatus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_maboumiensis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_loangensis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_glaucus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_geothyrsus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_beckii,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_potierae,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_vargasii,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_ricus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_nitidus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_fissiligulatus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_deistelii,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_dinklagei,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_gabonensis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_curvibracteatus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_maculatus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_mosaicus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_phaeotrichus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_spectabilis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_zingiberoides,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_wilsonii,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_vinosus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_villosissimus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_varzearum,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_stenophyllus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_spiralis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_spicatus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_scaber,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_productus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_osae,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_montanus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_longibracteolatus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_lima,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_leucanthus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_letestui,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_laterifolius,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_lasius,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_guanaiensis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_erythrothyrsus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_erythrophyllus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_erythrocoryne,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_dirzoi,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_comosus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_claviger,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_chartaceus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_bracteatus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_asplundii,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_afer,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_lateriflorus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_tappenbeckianus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_talbotii,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_plicatus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_pictus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_laevis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_dubius,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_arabicus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_amazonicus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_allenii,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_pulverulentus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_megalobractea,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_lucanusianus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_malortieanus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_woodsonii,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_barbatus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Canna_discolor,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_liliiflora,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_jaegeriana,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_iridiflora,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_compacta,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_bangii,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_x_generalis,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_polymorpha,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_paniculata,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_glauca,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_flaccida,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_tuerckheimii,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Canna_indica,,,Canna,,,Cannaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_hopkinsii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_neblinensis,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_fragilis,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_exscapa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_elliptica,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_mendesiana,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_zingiberina,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_wiotii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_widgrenii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_umbrosa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_tuberosa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_squarrosa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_singularis,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_sellowii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_sciuroides,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_oblonga,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_monophylla,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_mansoi,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_maasiorum,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_laetevirens,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_joffilyana,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_fasciata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_eximia,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_eichleri,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_crocata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_cannoides,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_brasiliensis,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_barbata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_applicata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_allouia,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_ackermannii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_orbifolia,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_nigricans,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_louisae,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_lindeniana,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_roseopicta,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_venusta,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_hammelii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_cleistantha,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_makoyana,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_villosa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_varians,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_undulata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_straminea,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_standleyi,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_silvosa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_propinqua,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_pavonii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_mishuyacu,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_microcephala,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_leonia,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_latifolia,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_lanata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_killipii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_inocephala,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_fucata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_cyclophora,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_curaraya,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_attenuata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_marantifolia,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_leucostachys,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_ornata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_burle-marxii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_veitchiana,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_vinosa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_variegata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_pallidicosta,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_bella,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_mirabilis,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_majestica,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_concinna,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_gymnocarpa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_ecuadoriana,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_comosa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_colorata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_aemula,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_foliosa,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_zebrina,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_warszewiczii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_splendida,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_rufibarba,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_poeppigiana,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_picturata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_petersenii,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_micans,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_metallica,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_lancifolia,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_cylindrica,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_capitata,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_altissima,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Goeppertia_loeseneri,,,Goeppertia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Sanblasia_dressleri,,,Sanblasia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Indianthus_virgatus,,,Indianthus,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Haumania_leonardiana,,,Haumania,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Haumania_liebrechtsiana,,,Haumania,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Haumania_danckelmaniana,,,Haumania,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Schumannianthus_dichotomus,,,Schumannianthus,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Megaphrynium_velutinum,,,Megaphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Megaphrynium_trichogynum,,,Megaphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Megaphrynium_gabonense,,,Megaphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Megaphrynium_macrostachyum,,,Megaphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Afrocalathea_rhizantha,,,Afrocalathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Thalia_multiflora,,,Thalia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Thalia_dealbata,,,Thalia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Thalia_geniculata,,,Thalia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Donax_grandis,,,Donax,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Donax_canniformis,,,Donax,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Trachyphrynium_braunianum,,,Trachyphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stromanthe_porteana,,,Stromanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stromanthe_thalia,,,Stromanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stromanthe_stromanthoides,,,Stromanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stromanthe_tonckat,,,Stromanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stromanthe_sanguinea,,,Stromanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stromanthe_jacquinii,,,Stromanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stachyphrynium_sumatranum,,,Stachyphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stachyphrynium_spicatum,,,Stachyphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stachyphrynium_repens,,,Stachyphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stachyphrynium_placentarium,,,Stachyphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stachyphrynium_longispicatum,,,Stachyphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stachyphrynium_latifolium,,,Stachyphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stachyphrynium_calcicola,,,Stachyphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Stachyphrynium_griffithii,,,Stachyphrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Sarcophrynium_schweinfurthianum,,,Sarcophrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Sarcophrynium_prionogonium,,,Sarcophrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Sarcophrynium_brachystachyum,,,Sarcophrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Saranthe_leptostachya,,,Saranthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Pleiostachya_leiostachya,,,Pleiostachya,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Pleiostachya_pruinosa,,,Pleiostachya,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_oliganthum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_macrocephalum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_kaniense,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_fissifolium,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_simplex,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_fasciculatum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_tristachyum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_tonkinense,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_pubinerve,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_pedunculiferum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_obscurum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_imbricatum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_hirtum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_grandibracteatum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_sapiense,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_laxum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_interruptum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_minutiflorum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_aurantium,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_parvum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_hainanense,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_giganteum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_maximum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_villosulum,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Phrynium_rheedei,,,Phrynium,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Myrosma_cannifolia,,,Myrosma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_vaginatum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_ulei,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_lilacinum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_humile,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_exile,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_contrariosum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_breviscapum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_aurantiispathum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_angustissimum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_spicatum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_contractum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_tuberosum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_tomentosum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_secundum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_juruanum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_plurispicatum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_smaragdinum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_parvulum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_papillosum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_laxum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_dolosum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Monotagma_densiflorum,,,Monotagma,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Koernickanthe_orbiculata,,,Koernickanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_ursinus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_surumuensis,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_petiolatus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_paryrizinho,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_martianus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_lasiocoleus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_killipii,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_grandibracteatus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_crassispicus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_gracilis,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_arouma,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_elegans,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_inflatus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_obliquus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_macarenae,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_hirsutus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_rotundifolius,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_puberulus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_heleniae,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_cerotus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_ovatus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ischnosiphon_leucophaeus,,,Ischnosiphon,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Hypselodelphys_triangularis,,,Hypselodelphys,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Hypselodelphys_velutina,,,Hypselodelphys,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Hypselodelphys_scandens,,,Hypselodelphys,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Hypselodelphys_poggeana,,,Hypselodelphys,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Hypselodelphys_hirsuta,,,Hypselodelphys,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Hypselodelphys_violacea,,,Hypselodelphys,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Hylaeanthe_hexantha,,,Hylaeanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Hylaeanthe_hoffmannii,,,Hylaeanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Halopegia_blumei,,,Halopegia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Halopegia_azurea,,,Halopegia,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ctenanthe_kummeriana,,,Ctenanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ctenanthe_amabilis,,,Ctenanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ctenanthe_marantifolia,,,Ctenanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ctenanthe_compressa,,,Ctenanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
