"taxon","taxon1","taxon2","genus","tribe","subfamily","family","order","class","agg.ssp","rand.type","poly.ins"
"Lycaena_cupreus",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_cupreus_snowi",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_dione",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_dorcas",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_dorcas_claytoni",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_dorcas_dospassosi",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_editha",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_epixanthe",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_gorgon",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_helloides",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_hermes",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_heteronea",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_hyllus",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_mariposa",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_nivalis",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_phlaeas",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_rubidus",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_rubidus_ferrisi",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycaena_xanthoides",,,"Lycaena",,"Lycaeninae","Lycaenidae","Lepidoptera","Insecta",,,
"Lycorea_cleobaea",,,"Lycorea","Danaini","Danainae","Nymphalidae","Lepidoptera","Insecta",,,
"Marpesia_chiron",,,"Marpesia","Cyrestini","Cyrestinae","Nymphalidae","Lepidoptera","Insecta",,,
"Marpesia_coresia",,,"Marpesia","Cyrestini","Cyrestinae","Nymphalidae","Lepidoptera","Insecta",,,
"Marpesia_eleuchea",,,"Marpesia","Cyrestini","Cyrestinae","Nymphalidae","Lepidoptera","Insecta",,,
"Marpesia_petreus",,,"Marpesia","Cyrestini","Cyrestinae","Nymphalidae","Lepidoptera","Insecta",,,
"Megathymus_cofaqui",,,"Megathymus",,"Megathyminae","Hesperiidae","Lepidoptera","Insecta",,,
"Megathymus_streckeri",,,"Megathymus",,"Megathyminae","Hesperiidae","Lepidoptera","Insecta",,,
"Megathymus_ursus",,,"Megathymus",,"Megathyminae","Hesperiidae","Lepidoptera","Insecta",,,
"Megathymus_yuccae",,,"Megathymus",,"Megathyminae","Hesperiidae","Lepidoptera","Insecta",,,
"Megisto_cymela",,,"Megisto","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Megisto_rubricata",,,"Megisto","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Mestra_amymone",,,"Mestra","Biblidini","Biblidinae","Nymphalidae","Lepidoptera","Insecta",,,
"Microtia_elva",,,"Microtia","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Ministrymon_azia",,,"Ministrymon","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Ministrymon_clytie",,,"Ministrymon","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Ministrymon_leda",,,"Ministrymon","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Monca_tyrtaeus",,,"Monca",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Morpho_polyphemus",,,"Morpho","Morphini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Myscelia_cyananthe",,,"Myscelia","Epicaliini","Biblidinae","Nymphalidae","Lepidoptera","Insecta",,,
"Myscelia_ethusa",,,"Myscelia","Epicaliini","Biblidinae","Nymphalidae","Lepidoptera","Insecta",,,
"Nastra_julia",,,"Nastra",,"Heteropterinae","Hesperiidae","Lepidoptera","Insecta",,,
"Nastra_lherminier",,,"Nastra",,"Heteropterinae","Hesperiidae","Lepidoptera","Insecta",,,
"Nastra_neamathla",,,"Nastra",,"Heteropterinae","Hesperiidae","Lepidoptera","Insecta",,,
"Neominois_ridingsii",,,"Neominois","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Neonympha_areolata",,,"Neonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Neonympha_mitchellii",,,"Neonympha","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Nisoniades_rubescens",,,"Nisoniades",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Nyctelius_nyctelius",,,"Nyctelius",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Nymphalis_antiopa",,,"Nymphalis","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Nymphalis_californica",,,"Nymphalis","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Nymphalis_milberti",,,"Nymphalis","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Nymphalis_urticae",,,"Nymphalis","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Nymphalis_vaualbum",,,"Nymphalis","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oarisma_edwardsii",,,"Oarisma",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Oarisma_garita",,,"Oarisma",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Oarisma_poweshiek",,,"Oarisma",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Ocaria_ocrisia",,,"Ocaria","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Ochlodes_agricola",,,"Ochlodes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Ochlodes_sylvanoides",,,"Ochlodes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Ochlodes_yuma",,,"Ochlodes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Oeneis_alberta",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_alpina",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_chryxus_chryxus",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_chryxus_ivallda",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_jutta",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_macounii",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_melissa",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_nevadensis",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_polixenes",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_rosovi",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_taygete",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oeneis_uhleri",,,"Oeneis","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Oenomaus_ortygnus",,,"Oenomaus","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Oligoria_maculata",,,"Oligoria",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Panoquina_errans",,,"Panoquina",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Panoquina_fusina",,,"Panoquina",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Panoquina_hecebola",,,"Panoquina",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Panoquina_ocola",,,"Panoquina",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Panoquina_panoquin",,,"Panoquina",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Panoquina_panoquinoides",,,"Panoquina",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Panoquina_sylvicola",,,"Panoquina",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Papilio_anchisiades",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_andraemon",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_aristodemus",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_brevicauda",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_canadensis",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_cresphontes",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_eurymedon",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_garamas",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_indra",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_joanae",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_machaon",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_machaon_bairdii",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_machaon_oregonius",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_multicaudata",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_ornythion",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_palamedes",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_pharnaces",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_pilumnus",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_polyxenes",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_polyxenes_coloro",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_rutulus",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_thoas",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_troilus",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_victorinus",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_xuthus",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Papilio_zelicaon",,,"Papilio","Papilionini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Paramacera_allyni",,,"Paramacera","Satyrini","Satyrinae","Nymphalidae","Lepidoptera","Insecta",,,
"Paratrytone_snowi",,,"Paratrytone",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Parides_alopius",,,"Parides","Troidini","Papilioninae","Papilionidae","Lepidoptera","Insecta",,,
"Parnassius_clodius",,,"Parnassius","Parnassini","Parnassiinae","Papilionidae","Lepidoptera","Insecta",,,
"Parnassius_eversmanni",,,"Parnassius","Parnassini","Parnassiinae","Papilionidae","Lepidoptera","Insecta",,,
"Parnassius_phoebus_behri",,,"Parnassius","Parnassini","Parnassiinae","Papilionidae","Lepidoptera","Insecta",,,
"Parnassius_phoebus_phoebus",,,"Parnassius","Parnassini","Parnassiinae","Papilionidae","Lepidoptera","Insecta",,,
"Parnassius_phoebus_smintheus",,,"Parnassius","Parnassini","Parnassiinae","Papilionidae","Lepidoptera","Insecta",,,
"Parrhasius_m-album",,,"Parrhasius","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Pellicia_angra",,,"Pellicia",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pellicia_arina",,,"Pellicia",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pellicia_dimidiata",,,"Pellicia",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Perichares_philetes",,,"Perichares",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Phaeostrymon_alcestis",,,"Phaeostrymon","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Philotes_sonorensis",,,"Philotes",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Philotiella_speciosa",,,"Philotiella",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Philotiella_speciosa_leona",,,"Philotiella",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Phocides_pigmalion",,,"Phocides","Phocidini","Eudaminae","Hesperiidae","Lepidoptera","Insecta",,,
"Phocides_polybius",,,"Phocides","Phocidini","Eudaminae","Hesperiidae","Lepidoptera","Insecta",,,
"Pholisora_catullus",,,"Pholisora",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pholisora_mejicana",,,"Pholisora",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Phyciodes_argentea",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_batesii",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_campestris",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_frisia",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_mylitta",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_orseis",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_pallida",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_phaon",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_picta",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_ptolyca",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_selenis",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_texana",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_texana_seminole",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_texana_texana",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_tharos",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_tulcis",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Phyciodes_vesta",,,"Phyciodes","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Piruna_cingo",,,"Piruna",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Piruna_haferniki",,,"Piruna",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Piruna_microstictus",,,"Piruna",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Piruna_pirus",,,"Piruna",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Piruna_polingi",,,"Piruna",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Plebejus_acmon",,,"Plebejus",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Plebejus_emigdionis",,,"Plebejus",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Plebejus_icarioides",,,"Plebejus",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Plebejus_icarioides_missionensis",,,"Plebejus",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Plebejus_lupini",,,"Plebejus",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Plebejus_neurona",,,"Plebejus",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Plebejus_saepiolus",,,"Plebejus",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Plebejus_shasta",,,"Plebejus",,"Polyommatinae","Lycaenidae","Lepidoptera","Insecta",,,
"Poanes_aaroni",,,"Poanes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Poanes_hobomok",,,"Poanes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Poanes_massasoit",,,"Poanes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Poanes_melane",,,"Poanes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Poanes_taxiles",,,"Poanes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Poanes_viator",,,"Poanes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Poanes_yehl",,,"Poanes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Poanes_zabulon",,,"Poanes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Poladryas_arachne",,,"Poladryas","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Poladryas_minuta",,,"Poladryas","Melitaeini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polites_baracoa",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_carus",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_draco",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_mardon",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_mystic",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_origenes",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_peckius",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_rhesus",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_sabuleti",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_sonora",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_themistocles",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polites_vibex",,,"Polites",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Polygonia_comma",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonia_faunus_faunus",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonia_faunus_hylas",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonia_faunus_silvius",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonia_gracilis",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonia_gracilis_zephyrus",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonia_interrogationis",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonia_oreas",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonia_progne",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonia_satyrus",,,"Polygonia","Nymphalini","Nymphalinae","Nymphalidae","Lepidoptera","Insecta",,,
"Polygonus_leo",,,"Polygonus","Eudamini","Eudaminae","Hesperiidae","Lepidoptera","Insecta",,,
"Polygonus_manueli",,,"Polygonus","Eudamini","Eudaminae","Hesperiidae","Lepidoptera","Insecta",,,
"Polythrix_mexicanus",,,"Polythrix",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Polythrix_octomaculata",,,"Polythrix",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pompeius_verna",,,"Pompeius",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Problema_bulenta",,,"Problema",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Problema_byssus",,,"Problema",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Proteides_mercurius",,,"Proteides","Eudamini","Eudaminae","Hesperiidae","Lepidoptera","Insecta",,,
"Pseudocopaeodes_eunus",,,"Pseudocopaeodes",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrgus_albescens",,,"Pyrgus",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrgus_centaureae",,,"Pyrgus",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrgus_centaureae_wyandot",,,"Pyrgus",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrgus_communis",,,"Pyrgus",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrgus_oileus",,,"Pyrgus",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrgus_philetas",,,"Pyrgus",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrgus_ruralis",,,"Pyrgus",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrgus_scriptura",,,"Pyrgus",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrgus_xanthus",,,"Pyrgus",,"Pyrginae","Hesperiidae","Lepidoptera","Insecta",,,
"Pyrrhopyge_araxes",,,"Pyrrhopyge",,"Pyrrhopyginae","Hesperiidae","Lepidoptera","Insecta",,,
"Quasimellana_eulogius",,,"Quasimellana",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Rekoa_marius",,,"Rekoa","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Rekoa_palegon",,,"Rekoa","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Rhinthon_osca",,,"Rhinthon",,"Hesperiinae","Hesperiidae","Lepidoptera","Insecta",,,
"Satryium_calanus",,,"Satryium",,,,,,,,
"Satyrium_acadica",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_auretorum",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_behrii",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_californica",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_caryaevorum",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_edwardsii",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_favonius_favonius",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_favonius_ontario",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_fulginosa",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_ilavia",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_kingi",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_liparops",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_polingi",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_saepium",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_sylvinus",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
"Satyrium_tetra",,,"Satyrium","Eumaeini","Theclinae","Lycaenidae","Lepidoptera","Insecta",,,
